Sentiment,Date,Username,Tweet
0,Mon Apr 06 23:50:54 PDT 2009,  kevatkinson,Good morning hope everyone is feeling better than me.... this cold has really got hold now                                     
0,Mon Apr 06 23:50:58 PDT 2009,  Helenvking,Train rammed fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage r
0,Mon Apr 06 23:50:59 PDT 2009,  Goodgirl28,@Kal_Penn I will miss you on the show... you were awesome!  What a shock!!                                                      
0,Mon Apr 06 23:51:01 PDT 2009,  monsterheart,talking to a boy  hating work though                                                                                          
0,Mon Apr 06 23:51:04 PDT 2009,  Ebonii_Smilez,someone keep me up....im at work                                                                                             
0,Mon Apr 06 23:51:13 PDT 2009,  maialevenson,@LarrissaR please don't leave. stay for grant's bday                                                                          
0,Mon Apr 06 23:51:17 PDT 2009,  aniita_0517,@DanielCalderonL yeaah I hate that!                                                                                            
0,Mon Apr 06 23:51:22 PDT 2009,  BOSSVK,@pmelt the only bad thing about aids is you can only catch it once  Id want to inflict more pain on the deadshits of this world.    
0,Mon Apr 06 23:51:22 PDT 2009,  rodarte,@childhoodflames whats wrong!                                                                                                      
0,Mon Apr 06 23:51:26 PDT 2009,  melychica,Off to bed now sick n can't sleep but will try w/ help of meds :s                                                                
0,Mon Apr 06 23:51:23 PDT 2009,  britchan,Blip.fm is down...I'm going back to normal tweeting for a while.                                                                  
0,Mon Apr 06 23:51:38 PDT 2009,  bronte_saurus,@Lilylauren I get sad when ppl shave their moustaches  I don't know if I'd cry about it tho                                  
0,Mon Apr 06 23:51:39 PDT 2009,  xallthatjazzx,Oh my gosh... Oh my gosh...Susy is going to kill me with her remedy.                                                         
0,Mon Apr 06 23:51:42 PDT 2009,  catlo413,Finally going to sleep and waking up early to study                                                                               
0,Mon Apr 06 23:51:48 PDT 2009,  Stephfy,I miss my friends from elementary and middle school                                                                                
0,Mon Apr 06 23:51:55 PDT 2009,  GeorgeEllison,@cyantificNHS Balls  Although without the tunes it's just a holiday then -)                                                  
0,Mon Apr 06 23:52:00 PDT 2009,  HilaryBays,chick corea was tonight...and I missed it  ...now she sobs                                                                      
0,Mon Apr 06 23:52:02 PDT 2009,  JaneLavinia,I'm going to love this season of the hills... I can tell!  Spartans sucked.    Goodnight!!                                     
0,Mon Apr 06 23:52:16 PDT 2009,  nataliebaladi,needs to study for quant and do legal process assessment for 2moro                                                           
0,Mon Apr 06 23:52:32 PDT 2009,  jadeheart,@itsangie i canceled it with plane tickets hotel stay and tickets.. it was close to $400 if we eat cheaply.   man i soooo want to see
0,Mon Apr 06 23:52:35 PDT 2009,  Peppery,@polaroidskyline that sounds fair horrible.  i was going to repeat myself but i guess the text I just sent you would do it better. whee.
0,Mon Apr 06 23:52:35 PDT 2009,  SiMoNeHotDish,@bivancamp aw that suuuucks  Sorry dear!                                                                                     
0,Mon Apr 06 23:52:35 PDT 2009,  manishsinha,@NeYawn Yeah! Interview... Don't know even when it is...                                                                       
0,Mon Apr 06 23:52:41 PDT 2009,  Hollywood_Trey,@LFTA So ur just gonna delete me like that...Y do I feel like &quotTom Cruise&quot on Jerry Maguire when he got fired right now
0,Mon Apr 06 23:52:43 PDT 2009,  AMEFACE,had the worst dream abt some turd face i used to date... ugh. it was awful.                                                        
0,Mon Apr 06 23:52:47 PDT 2009,  ItsDawns,@shresthayash  ouch I can just imagine a toothpic in the eye or something                                                         
0,Mon Apr 06 23:52:49 PDT 2009,  sayekuna10,uh...I feel so lonely  I wish my BFFWIAMC (Best Friend Forever Who Is Also My Cousin) has a Twitter                             
0,Mon Apr 06 23:52:51 PDT 2009,  amyamoore,Why do people keep following me and then randomly stop?  It makes me sad!                                                        
0,Mon Apr 06 23:52:51 PDT 2009,  Extremo,Still feeling bleh... Spew burps and all                                                                                           
0,Mon Apr 06 23:52:52 PDT 2009,  chikalicia,hot deadline...                                                                                                                 
0,Mon Apr 06 23:52:56 PDT 2009,  halli0400,has to return the shirt she bought from Topshop bc she has $50 in her bank account that has to last her the rest of the month life suc
0,Mon Apr 06 23:53:07 PDT 2009,  bookshopgirl212,woke up at 6am  far too early...more coffee then                                                                           
0,Mon Apr 06 23:53:10 PDT 2009,  cementgaloshes,is tooooooooo cold.                                                                                                         
0,Mon Apr 06 23:53:14 PDT 2009,  lynhthy,Why is it raining tomorrow night after it was sooo nice today?!  Guess I should be thankful that I was able to enjoy it at least.  
0,Mon Apr 06 23:53:14 PDT 2009,  johnholdun,Michael Crichton                                                                                                                
0,Mon Apr 06 23:53:18 PDT 2009,  foxythang2000,CURSE MY SLOW INTERNET. I miss YouTube                                                                                       
0,Mon Apr 06 23:53:20 PDT 2009,  melissaaaaaaaaa,feels a headache coming on!                                                                                                
0,Mon Apr 06 23:53:22 PDT 2009,  steveslee,@gordonchiu You're one letter alway!    Koreans don't use &quotX&quot so there's no hope for me.                                 
0,Mon Apr 06 23:53:24 PDT 2009,  MJSia,Working on the Holy Week                                                                                                             
0,Mon Apr 06 23:53:26 PDT 2009,  teganpearce,@marnieblaze haha nope. i guess nothing is original these days                                                                 
0,Mon Apr 06 23:53:26 PDT 2009,  projiuk,Lots of revision to do tonight too for my final assessments. More assessments today as well 90% pass mark is harsh                 
0,Mon Apr 06 23:53:33 PDT 2009,  BecBradshaw,all thats stapling chipped my nails                                                                                            
